Fast,Slow,SL,TP,TSL,ATR,WinRate,Return,Sharpe
1,5,0.6,1.2,0.3,15,34.45,2.16,0.29
1,5,0.6,1.2,0.3,19,34.45,6.48,0.57
1,5,0.6,1.2,0.6,3,35.11,-7.54,-0.39
1,5,0.6,1.2,0.6,7,34.74,1.32,0.23
1,5,0.6,1.2,0.6,11,34.45,0.82,0.19
1,5,0.6,1.2,0.6,15,34.45,2.16,0.29
1,5,0.6,1.2,0.6,19,34.45,6.48,0.57
1,5,0.6,1.2,0.9,3,35.11,-7.54,-0.39
1,5,0.6,1.2,0.9,7,34.74,1.32,0.23
1,5,0.6,1.2,0.9,11,34.45,0.82,0.19
1,5,0.6,1.2,0.9,15,34.45,2.16,0.29
1,5,0.6,1.2,0.9,19,34.45,6.48,0.57
1,5,0.6,1.2,1.2,3,35.11,-7.54,-0.39
1,5,0.6,1.2,1.2,7,34.74,1.32,0.23
1,5,0.6,1.2,1.2,11,34.45,0.82,0.19
1,5,0.6,1.2,1.2,15,34.45,2.16,0.29
1,5,0.6,1.2,1.2,19,34.45,6.48,0.57
1,5,0.6,1.2,1.5,3,35.11,-7.54,-0.39
1,5,0.6,1.2,1.5,7,34.74,1.32,0.23
1,5,0.6,1.2,1.5,11,34.45,0.82,0.19
1,5,0.6,1.2,1.5,15,34.45,2.16,0.29
1,5,0.6,1.2,1.5,19,34.45,6.48,0.57
1,5,0.6,1.2,1.8,3,35.11,-7.54,-0.39
1,5,0.6,1.2,1.8,7,34.74,1.32,0.23
1,5,0.6,1.2,1.8,11,34.45,0.82,0.19
1,5,0.6,1.2,1.8,15,34.45,2.16,0.29
1,5,0.6,1.2,1.8,19,34.45,6.48,0.57
1,5,0.6,1.2,2.1,3,35.11,-7.54,-0.39
1,5,0.6,1.2,2.1,7,34.74,1.32,0.23
1,5,0.6,1.2,2.1,11,34.45,0.82,0.19
1,5,0.6,1.2,2.1,15,34.45,2.16,0.29
1,5,0.6,1.2,2.1,19,34.45,6.48,0.57
1,5,0.6,1.5,0.0,3,33.66,-8.44,-0.43
1,5,0.6,1.5,0.0,7,33.25,-3.44,-0.09
1,5,0.6,1.5,0.0,11,33.21,0.53,0.18
1,5,0.6,1.5,0.0,15,33.33,1.45,0.24
1,5,0.6,1.5,0.0,19,33.33,4.96,0.46
1,5,0.6,1.5,0.3,3,34.36,-7.49,-0.37
1,5,0.6,1.5,0.3,7,34.12,0.57,0.18
1,5,0.6,1.5,0.3,11,33.95,4.93,0.46
1,5,0.6,1.5,0.3,15,33.91,3.43,0.37
1,5,0.6,1.5,0.3,19,33.91,6.31,0.55
1,5,0.6,1.5,0.6,3,34.36,-7.49,-0.37
1,5,0.6,1.5,0.6,7,34.12,0.57,0.18
1,5,0.6,1.5,0.6,11,33.95,4.93,0.46
1,5,0.6,1.5,0.6,15,33.91,3.43,0.37
1,5,0.6,1.5,0.6,19,33.91,6.31,0.55
1,5,0.6,1.5,0.9,3,34.36,-7.49,-0.37
1,5,0.6,1.5,0.9,7,34.12,0.57,0.18
1,5,0.6,1.5,0.9,11,33.95,4.93,0.46
1,5,0.6,1.5,0.9,15,33.91,3.43,0.37
1,5,0.6,1.5,0.9,19,33.91,6.31,0.55
1,5,0.6,1.5,1.2,3,34.36,-7.49,-0.37
1,5,0.6,1.5,1.2,7,34.12,0.57,0.18
1,5,0.6,1.5,1.2,11,33.95,4.93,0.46
1,5,0.6,1.5,1.2,15,33.91,3.43,0.37
1,5,0.6,1.5,1.2,19,33.91,6.31,0.55
1,5,0.6,1.5,1.5,3,34.36,-7.49,-0.37
1,5,0.6,1.5,1.5,7,34.12,0.57,0.18
1,5,0.6,1.5,1.5,11,33.95,4.93,0.46
1,5,0.6,1.5,1.5,15,33.91,3.43,0.37
1,5,0.6,1.5,1.5,19,33.91,6.31,0.55
1,5,0.6,1.5,1.8,3,34.36,-7.49,-0.37
1,5,0.6,1.5,1.8,7,34.12,0.57,0.18
1,5,0.6,1.5,1.8,11,33.95,4.93,0.46
1,5,0.6,1.5,1.8,15,33.91,3.43,0.37
1,5,0.6,1.5,1.8,19,33.91,6.31,0.55
1,5,0.6,1.5,2.1,3,34.36,-7.49,-0.37
1,5,0.6,1.5,2.1,7,34.12,0.57,0.18
1,5,0.6,1.5,2.1,11,33.95,4.93,0.46
1,5,0.6,1.5,2.1,15,33.91,3.43,0.37
1,5,0.6,1.5,2.1,19,33.91,6.31,0.55
1,5,0.6,1.8,0.0,3,33.29,-1.68,0.04
1,5,0.6,1.8,0.0,7,33.04,-0.93,0.09
1,5,0.6,1.8,0.0,11,32.96,0.51,0.18
1,5,0.6,1.8,0.0,15,32.96,3.87,0.39
1,5,0.6,1.8,0.0,19,32.96,4.3,0.42
1,5,0.6,1.8,0.3,3,34.16,0.51,0.18
1,5,0.6,1.8,0.3,7,33.99,3.56,0.37
1,5,0.6,1.8,0.3,11,33.75,2.55,0.31
1,5,0.6,1.8,0.3,15,33.62,3.65,0.38
1,5,0.6,1.8,0.3,19,33.62,4.87,0.46
1,5,0.6,1.8,0.6,3,34.16,0.51,0.18
1,5,0.6,1.8,0.6,7,33.99,3.56,0.37
1,5,0.6,1.8,0.6,11,33.75,2.55,0.31
1,5,0.6,1.8,0.6,15,33.62,3.65,0.38
1,5,0.6,1.8,0.6,19,33.62,4.87,0.46
1,5,0.6,1.8,0.9,3,34.16,0.51,0.18
1,5,0.6,1.8,0.9,7,33.99,3.56,0.37
1,5,0.6,1.8,0.9,11,33.75,2.55,0.31
1,5,0.6,1.8,0.9,15,33.62,3.65,0.38
1,5,0.6,1.8,0.9,19,33.62,4.87,0.46
1,5,0.6,1.8,1.2,3,34.16,0.51,0.18
1,5,0.6,1.8,1.2,7,33.99,3.56,0.37
1,5,0.6,1.8,1.2,11,33.75,2.55,0.31
1,5,0.6,1.8,1.2,15,33.62,3.65,0.38
1,5,0.6,1.8,1.2,19,33.62,4.87,0.46
1,5,0.6,1.8,1.5,3,34.16,0.51,0.18
1,5,0.6,1.8,1.5,7,33.99,3.56,0.37
1,5,0.6,1.8,1.5,11,33.75,2.55,0.31
1,5,0.6,1.8,1.5,15,33.62,3.65,0.38
1,5,0.6,1.8,1.5,19,33.62,4.87,0.46
1,5,0.6,1.8,1.8,3,34.16,0.51,0.18
1,5,0.6,1.8,1.8,7,33.99,3.56,0.37
1,5,0.6,1.8,1.8,11,33.75,2.55,0.31
1,5,0.6,1.8,1.8,15,33.62,3.65,0.38
1,5,0.6,1.8,1.8,19,33.62,4.87,0.46
1,5,0.6,1.8,2.1,3,34.16,0.51,0.18
1,5,0.6,1.8,2.1,7,33.99,3.56,0.37
1,5,0.6,1.8,2.1,11,33.75,2.55,0.31
1,5,0.6,1.8,2.1,15,33.62,3.65,0.38
1,5,0.6,1.8,2.1,19,33.62,4.87,0.46
1,5,0.6,2.1,0.0,3,32.96,-2.06,0.02
1,5,0.6,2.1,0.0,7,32.85,3.5,0.37
1,5,0.6,2.1,0.0,11,32.85,1.98,0.27
1,5,0.6,2.1,0.0,15,32.81,4.87,0.45
1,5,0.6,2.1,0.0,19,32.77,4.66,0.44
1,5,0.6,2.1,0.3,3,33.87,-1.16,0.08
1,5,0.6,2.1,0.3,7,33.8,3.13,0.35
1,5,0.6,2.1,0.3,11,33.64,0.63,0.19
1,5,0.6,2.1,0.3,15,33.51,2.07,0.28
1,5,0.6,2.1,0.3,19,33.51,1.75,0.26
1,5,0.6,2.1,0.6,3,33.87,-1.16,0.08
1,5,0.6,2.1,0.6,7,33.8,3.13,0.35
1,5,0.6,2.1,0.6,11,33.64,0.63,0.19
1,5,0.6,2.1,0.6,15,33.51,2.07,0.28
1,5,0.6,2.1,0.6,19,33.51,1.75,0.26
1,5,0.6,2.1,0.9,3,33.87,-1.16,0.08
1,5,0.6,2.1,0.9,7,33.8,3.13,0.35
1,5,0.6,2.1,0.9,11,33.64,0.63,0.19
1,5,0.6,2.1,0.9,15,33.51,2.07,0.28
1,5,0.6,2.1,0.9,19,33.51,1.75,0.26
1,5,0.6,2.1,1.2,3,33.87,-1.16,0.08
1,5,0.6,2.1,1.2,7,33.8,3.13,0.35
1,5,0.6,2.1,1.2,11,33.64,0.63,0.19
1,5,0.6,2.1,1.2,15,33.51,2.07,0.28
1,5,0.6,2.1,1.2,19,33.51,1.75,0.26
1,5,0.6,2.1,1.5,3,33.87,-1.16,0.08
1,5,0.6,2.1,1.5,7,33.8,3.13,0.35
1,5,0.6,2.1,1.5,11,33.64,0.63,0.19
1,5,0.6,2.1,1.5,15,33.51,2.07,0.28
1,5,0.6,2.1,1.5,19,33.51,1.75,0.26
1,5,0.6,2.1,1.8,3,33.87,-1.16,0.08
1,5,0.6,2.1,1.8,7,33.8,3.13,0.35
1,5,0.6,2.1,1.8,11,33.64,0.63,0.19
1,5,0.6,2.1,1.8,15,33.51,2.07,0.28
1,5,0.6,2.1,1.8,19,33.51,1.75,0.26
1,5,0.6,2.1,2.1,3,33.87,-1.16,0.08
1,5,0.6,2.1,2.1,7,33.8,3.13,0.35
1,5,0.6,2.1,2.1,11,33.64,0.63,0.19
1,5,0.6,2.1,2.1,15,33.51,2.07,0.28
1,5,0.6,2.1,2.1,19,33.51,1.75,0.26
1,5,0.9,0.0,0.0,3,57.96,-17.53,-1.53
1,5,0.9,0.0,0.0,7,57.96,-17.4,-1.52
1,5,0.9,0.0,0.0,11,57.88,-17.32,-1.52
1,5,0.9,0.0,0.0,15,57.88,-16.74,-1.46
1,5,0.9,0.0,0.0,19,57.88,-15.19,-1.3
1,5,0.9,0.0,0.3,3,57.96,-17.53,-1.53
1,5,0.9,0.0,0.3,7,57.96,-17.4,-1.52
1,5,0.9,0.0,0.3,11,57.88,-17.32,-1.52
1,5,0.9,0.0,0.3,15,57.88,-16.74,-1.46
1,5,0.9,0.0,0.3,19,57.88,-15.19,-1.3
1,5,0.9,0.0,0.6,3,57.96,-17.53,-1.53
1,5,0.9,0.0,0.6,7,57.96,-17.4,-1.52
1,5,0.9,0.0,0.6,11,57.88,-17.32,-1.52
1,5,0.9,0.0,0.6,15,57.88,-16.74,-1.46
1,5,0.9,0.0,0.6,19,57.88,-15.19,-1.3
1,5,0.9,0.0,0.9,3,57.96,-17.53,-1.53
1,5,0.9,0.0,0.9,7,57.96,-17.4,-1.52
1,5,0.9,0.0,0.9,11,57.88,-17.32,-1.52
1,5,0.9,0.0,0.9,15,57.88,-16.74,-1.46
1,5,0.9,0.0,0.9,19,57.88,-15.19,-1.3
1,5,0.9,0.0,1.2,3,57.96,-17.53,-1.53
1,5,0.9,0.0,1.2,7,57.96,-17.4,-1.52
1,5,0.9,0.0,1.2,11,57.88,-17.32,-1.52
1,5,0.9,0.0,1.2,15,57.88,-16.74,-1.46
1,5,0.9,0.0,1.2,19,57.88,-15.19,-1.3
1,5,0.9,0.0,1.5,3,57.96,-17.53,-1.53
1,5,0.9,0.0,1.5,7,57.96,-17.4,-1.52
1,5,0.9,0.0,1.5,11,57.88,-17.32,-1.52
1,5,0.9,0.0,1.5,15,57.88,-16.74,-1.46
1,5,0.9,0.0,1.5,19,57.88,-15.19,-1.3
1,5,0.9,0.0,1.8,3,57.96,-17.53,-1.53
1,5,0.9,0.0,1.8,7,57.96,-17.4,-1.52
1,5,0.9,0.0,1.8,11,57.88,-17.32,-1.52
1,5,0.9,0.0,1.8,15,57.88,-16.74,-1.46
1,5,0.9,0.0,1.8,19,57.88,-15.19,-1.3
1,5,0.9,0.0,2.1,3,57.96,-17.53,-1.53
1,5,0.9,0.0,2.1,7,57.96,-17.4,-1.52
1,5,0.9,0.0,2.1,11,57.88,-17.32,-1.52
1,5,0.9,0.0,2.1,15,57.88,-16.74,-1.46
1,5,0.9,0.0,2.1,19,57.88,-15.19,-1.3
1,5,0.9,0.3,0.0,3,47.15,-16.38,-1.26
1,5,0.9,0.3,0.0,7,46.58,-17.26,-1.34
1,5,0.9,0.3,0.0,11,46.29,-18.57,-1.49
1,5,0.9,0.3,0.0,15,46.12,-18.16,-1.45
1,5,0.9,0.3,0.0,19,46.08,-15.82,-1.22
1,5,0.9,0.3,0.3,3,47.15,-16.38,-1.26
1,5,0.9,0.3,0.3,7,46.53,-17.38,-1.35
1,5,0.9,0.3,0.3,11,46.25,-18.68,-1.5
1,5,0.9,0.3,0.3,15,46.08,-18.27,-1.46
1,5,0.9,0.3,0.3,19,46.08,-15.82,-1.22
1,5,0.9,0.3,0.6,3,47.15,-16.38,-1.26
1,5,0.9,0.3,0.6,7,46.53,-17.38,-1.35
1,5,0.9,0.3,0.6,11,46.25,-18.68,-1.5
1,5,0.9,0.3,0.6,15,46.08,-18.27,-1.46
1,5,0.9,0.3,0.6,19,46.08,-15.82,-1.22
1,5,0.9,0.3,0.9,3,47.15,-16.38,-1.26
1,5,0.9,0.3,0.9,7,46.53,-17.38,-1.35
1,5,0.9,0.3,0.9,11,46.25,-18.68,-1.5
1,5,0.9,0.3,0.9,15,46.08,-18.27,-1.46
1,5,0.9,0.3,0.9,19,46.08,-15.82,-1.22
1,5,0.9,0.3,1.2,3,47.15,-16.38,-1.26
1,5,0.9,0.3,1.2,7,46.53,-17.38,-1.35
1,5,0.9,0.3,1.2,11,46.25,-18.68,-1.5
1,5,0.9,0.3,1.2,15,46.08,-18.27,-1.46
1,5,0.9,0.3,1.2,19,46.08,-15.82,-1.22
1,5,0.9,0.3,1.5,3,47.15,-16.38,-1.26
1,5,0.9,0.3,1.5,7,46.53,-17.38,-1.35
1,5,0.9,0.3,1.5,11,46.25,-18.68,-1.5
1,5,0.9,0.3,1.5,15,46.08,-18.27,-1.46
1,5,0.9,0.3,1.5,19,46.08,-15.82,-1.22
1,5,0.9,0.3,1.8,3,47.15,-16.38,-1.26
1,5,0.9,0.3,1.8,7,46.53,-17.38,-1.35
1,5,0.9,0.3,1.8,11,46.25,-18.68,-1.5
1,5,0.9,0.3,1.8,15,46.08,-18.27,-1.46
1,5,0.9,0.3,1.8,19,46.08,-15.82,-1.22
1,5,0.9,0.3,2.1,3,47.15,-16.38,-1.26
1,5,0.9,0.3,2.1,7,46.53,-17.38,-1.35
1,5,0.9,0.3,2.1,11,46.25,-18.68,-1.5
1,5,0.9,0.3,2.1,15,46.08,-18.27,-1.46
1,5,0.9,0.3,2.1,19,46.08,-15.82,-1.22
1,5,0.9,0.6,0.0,3,40.64,-2.31,-0.04
1,5,0.9,0.6,0.0,7,39.98,-2.7,-0.07
1,5,0.9,0.6,0.0,11,39.77,-4.56,-0.22
1,5,0.9,0.6,0.0,15,39.52,-6.68,-0.38
1,5,0.9,0.6,0.0,19,39.44,-6.25,-0.35
1,5,0.9,0.6,0.3,3,40.64,-2.31,-0.04
1,5,0.9,0.6,0.3,7,39.93,-3.0,-0.09
1,5,0.9,0.6,0.3,11,39.73,-4.93,-0.24
1,5,0.9,0.6,0.3,15,39.48,-6.97,-0.4
1,5,0.9,0.6,0.3,19,39.44,-6.25,-0.35
1,5,0.9,0.6,0.6,3,40.64,-2.31,-0.04
1,5,0.9,0.6,0.6,7,39.93,-3.0,-0.09
1,5,0.9,0.6,0.6,11,39.73,-4.93,-0.24
1,5,0.9,0.6,0.6,15,39.48,-6.97,-0.4
1,5,0.9,0.6,0.6,19,39.44,-6.25,-0.35
1,5,0.9,0.6,0.9,3,40.64,-2.31,-0.04
1,5,0.9,0.6,0.9,7,39.93,-3.0,-0.09
1,5,0.9,0.6,0.9,11,39.73,-4.93,-0.24
1,5,0.9,0.6,0.9,15,39.48,-6.97,-0.4
1,5,0.9,0.6,0.9,19,39.44,-6.25,-0.35
1,5,0.9,0.6,1.2,3,40.64,-2.31,-0.04
1,5,0.9,0.6,1.2,7,39.93,-3.0,-0.09
1,5,0.9,0.6,1.2,11,39.73,-4.93,-0.24
1,5,0.9,0.6,1.2,15,39.48,-6.97,-0.4
1,5,0.9,0.6,1.2,19,39.44,-6.25,-0.35
1,5,0.9,0.6,1.5,3,40.64,-2.31,-0.04
1,5,0.9,0.6,1.5,7,39.93,-3.0,-0.09
1,5,0.9,0.6,1.5,11,39.73,-4.93,-0.24
1,5,0.9,0.6,1.5,15,39.48,-6.97,-0.4
1,5,0.9,0.6,1.5,19,39.44,-6.25,-0.35
1,5,0.9,0.6,1.8,3,40.64,-2.31,-0.04
1,5,0.9,0.6,1.8,7,39.93,-3.0,-0.09
1,5,0.9,0.6,1.8,11,39.73,-4.93,-0.24
1,5,0.9,0.6,1.8,15,39.48,-6.97,-0.4
1,5,0.9,0.6,1.8,19,39.44,-6.25,-0.35
1,5,0.9,0.6,2.1,3,40.64,-2.31,-0.04
1,5,0.9,0.6,2.1,7,39.93,-3.0,-0.09
1,5,0.9,0.6,2.1,11,39.73,-4.93,-0.24
1,5,0.9,0.6,2.1,15,39.48,-6.97,-0.4
1,5,0.9,0.6,2.1,19,39.44,-6.25,-0.35
1,5,0.9,0.9,0.0,3,36.8,-3.09,-0.08
1,5,0.9,0.9,0.0,7,36.72,-2.13,-0.01
1,5,0.9,0.9,0.0,11,36.34,-0.85,0.08
1,5,0.9,0.9,0.0,15,36.14,-0.76,0.08
1,5,0.9,0.9,0.0,19,35.77,-3.63,-0.12
1,5,0.9,0.9,0.3,3,36.8,-3.09,-0.08
1,5,0.9,0.9,0.3,7,36.67,-2.43,-0.04
1,5,0.9,0.9,0.3,11,36.3,-1.23,0.05
1,5,0.9,0.9,0.3,15,36.1,-1.14,0.06
1,5,0.9,0.9,0.3,19,35.77,-3.71,-0.13
1,5,0.9,0.9,0.6,3,36.8,-3.09,-0.08
1,5,0.9,0.9,0.6,7,36.67,-2.43,-0.04
1,5,0.9,0.9,0.6,11,36.3,-1.23,0.05
1,5,0.9,0.9,0.6,15,36.1,-1.14,0.06
1,5,0.9,0.9,0.6,19,35.77,-3.71,-0.13
1,5,0.9,0.9,0.9,3,36.8,-3.09,-0.08
1,5,0.9,0.9,0.9,7,36.67,-2.43,-0.04
1,5,0.9,0.9,0.9,11,36.3,-1.23,0.05
1,5,0.9,0.9,0.9,15,36.1,-1.14,0.06
1,5,0.9,0.9,0.9,19,35.77,-3.71,-0.13
1,5,0.9,0.9,1.2,3,36.8,-3.09,-0.08
1,5,0.9,0.9,1.2,7,36.67,-2.43,-0.04
1,5,0.9,0.9,1.2,11,36.3,-1.23,0.05
1,5,0.9,0.9,1.2,15,36.1,-1.14,0.06
1,5,0.9,0.9,1.2,19,35.77,-3.71,-0.13
1,5,0.9,0.9,1.5,3,36.8,-3.09,-0.08
1,5,0.9,0.9,1.5,7,36.67,-2.43,-0.04
1,5,0.9,0.9,1.5,11,36.3,-1.23,0.05
1,5,0.9,0.9,1.5,15,36.1,-1.14,0.06
1,5,0.9,0.9,1.5,19,35.77,-3.71,-0.13
1,5,0.9,0.9,1.8,3,36.8,-3.09,-0.08
1,5,0.9,0.9,1.8,7,36.67,-2.43,-0.04
1,5,0.9,0.9,1.8,11,36.3,-1.23,0.05
1,5,0.9,0.9,1.8,15,36.1,-1.14,0.06
1,5,0.9,0.9,1.8,19,35.77,-3.71,-0.13
1,5,0.9,0.9,2.1,3,36.8,-3.09,-0.08
1,5,0.9,0.9,2.1,7,36.67,-2.43,-0.04
1,5,0.9,0.9,2.1,11,36.3,-1.23,0.05
1,5,0.9,0.9,2.1,15,36.1,-1.14,0.06
1,5,0.9,0.9,2.1,19,35.77,-3.71,-0.13
1,5,0.9,1.2,0.0,3,34.82,-10.04,-0.57
1,5,0.9,1.2,0.0,7,34.49,-5.65,-0.25
1,5,0.9,1.2,0.0,11,34.28,-4.98,-0.2
1,5,0.9,1.2,0.0,15,34.24,-3.94,-0.13
1,5,0.9,1.2,0.0,19,34.2,-0.56,0.1
1,5,0.9,1.2,0.3,3,34.82,-10.52,-0.61
1,5,0.9,1.2,0.3,7,34.45,-6.86,-0.34
1,5,0.9,1.2,0.3,11,34.28,-5.18,-0.22
1,5,0.9,1.2,0.3,15,34.32,-3.72,-0.12
1,5,0.9,1.2,0.3,19,34.32,-0.03,0.14
1,5,0.9,1.2,0.6,3,34.82,-10.52,-0.61
1,5,0.9,1.2,0.6,7,34.45,-6.86,-0.34
1,5,0.9,1.2,0.6,11,34.28,-5.18,-0.22
1,5,0.9,1.2,0.6,15,34.32,-3.72,-0.12
1,5,0.9,1.2,0.6,19,34.32,-0.03,0.14
1,5,0.9,1.2,0.9,3,34.82,-10.52,-0.61
1,5,0.9,1.2,0.9,7,34.45,-6.86,-0.34
1,5,0.9,1.2,0.9,11,34.28,-5.18,-0.22
1,5,0.9,1.2,0.9,15,34.32,-3.72,-0.12
1,5,0.9,1.2,0.9,19,34.32,-0.03,0.14
1,5,0.9,1.2,1.2,3,34.82,-10.52,-0.61
1,5,0.9,1.2,1.2,7,34.45,-6.86,-0.34
1,5,0.9,1.2,1.2,11,34.28,-5.18,-0.22
1,5,0.9,1.2,1.2,15,34.32,-3.72,-0.12
1,5,0.9,1.2,1.2,19,34.32,-0.03,0.14
1,5,0.9,1.2,1.5,3,34.82,-10.52,-0.61
1,5,0.9,1.2,1.5,7,34.45,-6.86,-0.34
1,5,0.9,1.2,1.5,11,34.28,-5.18,-0.22
1,5,0.9,1.2,1.5,15,34.32,-3.72,-0.12
1,5,0.9,1.2,1.5,19,34.32,-0.03,0.14
1,5,0.9,1.2,1.8,3,34.82,-10.52,-0.61
1,5,0.9,1.2,1.8,7,34.45,-6.86,-0.34
1,5,0.9,1.2,1.8,11,34.28,-5.18,-0.22
1,5,0.9,1.2,1.8,15,34.32,-3.72,-0.12
1,5,0.9,1.2,1.8,19,34.32,-0.03,0.14
1,5,0.9,1.2,2.1,3,34.82,-10.52,-0.61
1,5,0.9,1.2,2.1,7,34.45,-6.86,-0.34
1,5,0.9,1.2,2.1,11,34.28,-5.18,-0.22
1,5,0.9,1.2,2.1,15,34.32,-3.72,-0.12
1,5,0.9,1.2,2.1,19,34.32,-0.03,0.14
1,5,0.9,1.5,0.0,3,33.83,-9.59,-0.51
1,5,0.9,1.5,0.0,7,33.54,-7.23,-0.34
1,5,0.9,1.5,0.0,11,33.46,-2.84,-0.04
1,5,0.9,1.5,0.0,15,33.54,-1.82,0.03
1,5,0.9,1.5,0.0,19,33.54,1.47,0.24
1,5,0.9,1.5,0.3,3,33.99,-9.1,-0.48
1,5,0.9,1.5,0.3,7,33.62,-8.23,-0.41
1,5,0.9,1.5,0.3,11,33.54,-2.73,-0.03
1,5,0.9,1.5,0.3,15,33.62,-1.67,0.04
1,5,0.9,1.5,0.3,19,33.66,2.03,0.28
1,5,0.9,1.5,0.6,3,33.99,-9.1,-0.48
1,5,0.9,1.5,0.6,7,33.62,-8.23,-0.41
1,5,0.9,1.5,0.6,11,33.54,-2.73,-0.03
1,5,0.9,1.5,0.6,15,33.62,-1.67,0.04
1,5,0.9,1.5,0.6,19,33.66,2.03,0.28
1,5,0.9,1.5,0.9,3,33.99,-9.1,-0.48
1,5,0.9,1.5,0.9,7,33.62,-8.23,-0.41
1,5,0.9,1.5,0.9,11,33.54,-2.73,-0.03
1,5,0.9,1.5,0.9,15,33.62,-1.67,0.04
1,5,0.9,1.5,0.9,19,33.66,2.03,0.28
1,5,0.9,1.5,1.2,3,33.99,-9.1,-0.48
1,5,0.9,1.5,1.2,7,33.62,-8.23,-0.41
1,5,0.9,1.5,1.2,11,33.54,-2.73,-0.03
1,5,0.9,1.5,1.2,15,33.62,-1.67,0.04
1,5,0.9,1.5,1.2,19,33.66,2.03,0.28
1,5,0.9,1.5,1.5,3,33.99,-9.1,-0.48
1,5,0.9,1.5,1.5,7,33.62,-8.23,-0.41
1,5,0.9,1.5,1.5,11,33.54,-2.73,-0.03
1,5,0.9,1.5,1.5,15,33.62,-1.67,0.04
1,5,0.9,1.5,1.5,19,33.66,2.03,0.28
1,5,0.9,1.5,1.8,3,33.99,-9.1,-0.48
1,5,0.9,1.5,1.8,7,33.62,-8.23,-0.41
1,5,0.9,1.5,1.8,11,33.54,-2.73,-0.03
1,5,0.9,1.5,1.8,15,33.62,-1.67,0.04
1,5,0.9,1.5,1.8,19,33.66,2.03,0.28
1,5,0.9,1.5,2.1,3,33.99,-9.1,-0.48
1,5,0.9,1.5,2.1,7,33.62,-8.23,-0.41
1,5,0.9,1.5,2.1,11,33.54,-2.73,-0.03
1,5,0.9,1.5,2.1,15,33.62,-1.67,0.04
1,5,0.9,1.5,2.1,19,33.66,2.03,0.28
1,5,0.9,1.8,0.0,3,33.46,-2.92,-0.04
1,5,0.9,1.8,0.0,7,33.33,-4.82,-0.16
1,5,0.9,1.8,0.0,11,33.21,-3.18,-0.06
1,5,0.9,1.8,0.0,15,33.17,0.18,0.16
1,5,0.9,1.8,0.0,19,33.17,0.83,0.2
1,5,0.9,1.8,0.3,3,33.66,-1.81,0.03
1,5,0.9,1.8,0.3,7,33.42,-5.71,-0.22
1,5,0.9,1.8,0.3,11,33.29,-2.93,-0.04
1,5,0.9,1.8,0.3,15,33.29,-0.1,0.14
1,5,0.9,1.8,0.3,19,33.33,0.83,0.2
1,5,0.9,1.8,0.6,3,33.66,-1.81,0.03
1,5,0.9,1.8,0.6,7,33.42,-5.71,-0.22
1,5,0.9,1.8,0.6,11,33.29,-2.93,-0.04
1,5,0.9,1.8,0.6,15,33.29,-0.1,0.14
1,5,0.9,1.8,0.6,19,33.33,0.83,0.2
1,5,0.9,1.8,0.9,3,33.66,-1.81,0.03
1,5,0.9,1.8,0.9,7,33.42,-5.71,-0.22
1,5,0.9,1.8,0.9,11,33.29,-2.93,-0.04
1,5,0.9,1.8,0.9,15,33.29,-0.1,0.14
1,5,0.9,1.8,0.9,19,33.33,0.83,0.2
1,5,0.9,1.8,1.2,3,33.66,-1.81,0.03
1,5,0.9,1.8,1.2,7,33.42,-5.71,-0.22
1,5,0.9,1.8,1.2,11,33.29,-2.93,-0.04
1,5,0.9,1.8,1.2,15,33.29,-0.1,0.14
1,5,0.9,1.8,1.2,19,33.33,0.83,0.2
1,5,0.9,1.8,1.5,3,33.66,-1.81,0.03
1,5,0.9,1.8,1.5,7,33.42,-5.71,-0.22
1,5,0.9,1.8,1.5,11,33.29,-2.93,-0.04
1,5,0.9,1.8,1.5,15,33.29,-0.1,0.14
1,5,0.9,1.8,1.5,19,33.33,0.83,0.2
1,5,0.9,1.8,1.8,3,33.66,-1.81,0.03
1,5,0.9,1.8,1.8,7,33.42,-5.71,-0.22
1,5,0.9,1.8,1.8,11,33.29,-2.93,-0.04
1,5,0.9,1.8,1.8,15,33.29,-0.1,0.14
1,5,0.9,1.8,1.8,19,33.33,0.83,0.2
1,5,0.9,1.8,2.1,3,33.66,-1.81,0.03
1,5,0.9,1.8,2.1,7,33.42,-5.71,-0.22
1,5,0.9,1.8,2.1,11,33.29,-2.93,-0.04
1,5,0.9,1.8,2.1,15,33.29,-0.1,0.14
1,5,0.9,1.8,2.1,19,33.33,0.83,0.2
1,5,0.9,2.1,0.0,3,33.13,-3.29,-0.06
1,5,0.9,2.1,0.0,7,33.14,-0.79,0.1
1,5,0.9,2.1,0.0,11,33.1,-1.74,0.04
1,5,0.9,2.1,0.0,15,33.02,1.43,0.24
1,5,0.9,2.1,0.0,19,32.98,1.12,0.22
1,5,0.9,2.1,0.3,3,33.33,-2.44,-0.0
1,5,0.9,2.1,0.3,7,33.22,-3.98,-0.1
1,5,0.9,2.1,0.3,11,33.18,-2.4,-0.0
1,5,0.9,2.1,0.3,15,33.14,0.43,0.18
1,5,0.9,2.1,0.3,19,33.14,0.71,0.2
1,5,0.9,2.1,0.6,3,33.33,-2.44,-0.0
1,5,0.9,2.1,0.6,7,33.22,-3.98,-0.1
1,5,0.9,2.1,0.6,11,33.18,-2.4,-0.0
1,5,0.9,2.1,0.6,15,33.14,0.43,0.18
1,5,0.9,2.1,0.6,19,33.14,0.71,0.2
